Rotation,ABMI Site,Year,Field Date,Field Crew Member(s),Location,Time,Depth (metres),Temperature (Degrees Celsius),pH,Dissolved Oxygen (milligrams/Litre),Conductivity (mSiemens/cm),Salinity (parts per thousand),Total Nitrogen (micrograms/Litre),Total Phosphorous (micrograms/Litre),Dissolved Organic Carbon (milligrams/Litre),Turbidity
Rotation 1,348,2018,4-Jul-18,KLE,Position 3,13:05,1,20.9,7.14,8.95,0.155,0.08,1550,21,47.7,<8.3
Rotation 1,349,2018,3-Jul-18,KCA,Deepest Point,13:55,1.4,20.2,7.17,9.01,0.113,0.8,2480,104,35.9,23.7
Rotation 1,349,2018,3-Jul-18,KCA,Position 2,13:55,1.2,20.23,7.14,9.04,0.113,0.8,2480,104,35.9,14
Rotation 1,349,2018,3-Jul-18,KCA,Position 3,13:55,1.1,20.15,7.11,9.04,0.112,0.8,2480,104,35.9,23.7
Rotation 1,350,2018,5-Jul-18,KCA,Deepest Point,13:16,2.2,19.27,7.03,6.7,0.203,0.1,1280,37,39.3,<8.3
Rotation 1,350,2018,5-Jul-18,KCA,Position 2,13:16,1.9,19.48,6.96,6.6,0.205,0.1,1280,37,39.3,<8.3
Rotation 1,350,2018,5-Jul-18,KCA,Position 3,13:16,1.8,19.61,6.98,6.68,0.204,0.1,1280,37,39.3,<8.3
Rotation 1,351,2018,4-Jul-18,KCA,Deepest Point,13:29,2.1,11.69,5.72,4.23,0.49,0.03,1020,53,54.7,<8.3
Rotation 1,351,2018,4-Jul-18,KCA,Position 2,13:29,1.6,11.86,5.13,4.57,0.48,0.03,1020,53,54.7,<8.3
Rotation 1,351,2018,4-Jul-18,KCA,Position 3,13:29,1.3,14.22,5.13,5.19,0.49,0.03,1020,53,54.7,<8.3
Rotation 1,376,2018,6-Jul-18,KCA,Deepest Point,13:22,1,23.07,8.44,10.02,0.825,0.4,2180,43,43.2,<8.3
Rotation 1,376,2018,6-Jul-18,KCA,Position 2,13:22,0.5,23.06,8.44,9.93,0.829,0.41,2180,43,43.2,<8.3
Rotation 1,376,2018,6-Jul-18,KCA,Position 3,13:22,0.8,22.79,8.25,9.54,0.834,0.41,2180,43,43.2,<8.3
Rotation 1,377,2018,2-Jul-18,JDO2,Deepest Point,13:13,0.8,17.63,8.01,8.17,0.977,0.48,4520,52,70,<8.3
Rotation 1,377,2018,2-Jul-18,JDO2,Position 2,13:13,0.7,17.78,8.08,8.46,0.976,0.48,4520,52,70,<8.3
Rotation 1,377,2018,2-Jul-18,JDO2,Position 3,13:13,0.7,17.71,8.03,8.03,0.975,DNC,4520,52,70,<8.3
Rotation 1,378,2018,6-Jul-18,JDO2,Deepest Point,13:19,1.3,21.42,8.94,11.51,0.285,0.14,2910,154,39.9,<8.3
Rotation 1,378,2018,6-Jul-18,JDO2,Position 2,13:19,1.2,21.46,8.96,12.17,0.284,0.14,2910,154,39.9,<8.3
Rotation 1,378,2018,6-Jul-18,JDO2,Position 3,13:19,1,21.41,8.88,11.91,0.284,0.14,2910,154,39.9,<8.3
Rotation 1,379,2018,3-Jul-18,JDO2,Deepest Point,13:20,1.7,17.48,6.38,9.03,0.07,0.04,3170,89,41.4,<8.3
Rotation 1,379,2018,3-Jul-18,JDO2,Position 2,13:20,1.5,17.68,6.25,8.92,0.07,0.04,3170,89,41.4,<8.3
Rotation 1,379,2018,3-Jul-18,JDO2,Position 3,13:20,1.3,17.71,6.26,9.05,0.071,0.04,3170,89,41.4,<8.3
Rotation 1,380,2018,5-Jul-18,JDO2,Deepest Point,13:05,2,12.65,6.61,2.13,0.224,0.1,1320,52,41.5,<8.3
Rotation 1,380,2018,5-Jul-18,JDO2,Position 2,13:05,1.8,13.71,6.62,3.12,0.198,0.09,1320,52,41.5,<8.3
Rotation 1,380,2018,5-Jul-18,JDO2,Position 3,13:05,1.9,17.55,6.7,5.61,0.186,0.09,1320,52,41.5,<8.3
Rotation 1,381,2018,4-Jul-18,JDO2,Deepest Point,13:00,2.3,12.43,5.11,6.19,0.047,0.02,938,50,49.8,<8.3
Rotation 1,381,2018,4-Jul-18,JDO2,Position 2,13:00,2.2,12.56,5.15,6.14,0.047,0.02,938,50,49.8,<8.3
Rotation 1,381,2018,4-Jul-18,JDO2,Position 3,13:00,2.1,12.5,5.2,6.1,0.047,0.02,938,50,49.8,<8.3
Rotation 1,403,2018,9-Jul-18,JDO2,Deepest Point,13:12,1.4,19.63,7.43,8.59,1.6,0.8,1830,49,20.7,<8.3
Rotation 1,403,2018,9-Jul-18,JDO2,Position 2,13:12,0.6,22.24,8.32,11.36,1.6,0.8,1830,49,20.7,<8.3
Rotation 1,403,2018,9-Jul-18,JDO2,Position 3,13:12,0.4,22.96,8.49,13.06,1.58,0.79,1830,49,20.7,<8.3
Rotation 1,404,2018,9-Jul-18,JZS,Deepest Point,13:00,1.8,19.12,6.86,7.62,0.086,0.04,1030,37,30.3,<8.3
Rotation 1,404,2018,9-Jul-18,JZS,Position 2,13:00,1.7,18.74,6.82,7.62,0.086,0.04,1030,37,30.3,<8.3
Rotation 1,404,2018,9-Jul-18,JZS,Position 3,13:00,1.5,19.21,6.82,7.65,0.087,0.04,1030,37,30.3,<8.3
Rotation 1,405,2018,9-Jul-18,KCA,Deepest Point,13:17,9.1,19.29,7.97,8.35,0.55,0.26,1160,35,27.3,<8.3
Rotation 1,405,2018,9-Jul-18,KCA,Position 2,13:17,7.2,19.14,7.85,7.19,0.55,0.26,1160,35,27.3,<8.3
Rotation 1,405,2018,9-Jul-18,KCA,Position 3,13:17,2.2,19.04,7.97,7.84,0.548,0.26,1160,35,27.3,<8.3
Rotation 2,418,2018,25-Jul-18,JHO,Deepest Point,12:15,14.5,17.63,8.21,8.76,0.437,0.21,891,26,19.5,PNA
Rotation 2,418,2018,25-Jul-18,JHO,Position 2,12:15,12.7,17.61,8.2,8.45,0.437,0.21,891,26,19.5,PNA
Rotation 2,418,2018,25-Jul-18,JHO,Position 3,12:15,9.4,17.64,8.2,8.38,0.437,0.21,891,26,19.5,PNA
Rotation 2,419,2018,24-Jul-18,KTO,Deepest Point,13:00,2,15.13,7.05,8.01,0.099,0.05,787,27,23.9,PNA
Rotation 2,419,2018,24-Jul-18,KTO,Position 2,13:00,2.1,15.07,7.02,7.87,0.099,0.05,787,27,23.9,PNA
Rotation 2,419,2018,24-Jul-18,KTO,Position 3,13:00,1.8,14.83,6.94,7.17,0.1,0.05,787,27,23.9,PNA
Rotation 2,420,2018,18-Jul-18,YDV,Deepest Point,15:30,2.3,19.34,6.08,7.95,0.011,0.01,684,57,12.3,PNA
Rotation 2,420,2018,18-Jul-18,YDV,Position 2,15:30,2.1,19.51,5.65,7.67,0.011,0.01,684,57,12.3,PNA
Rotation 2,420,2018,18-Jul-18,YDV,Position 3,15:30,2,19.94,5.4,8.08,0.011,0.01,684,57,12.3,PNA
Rotation 1,433,2018,7-Jul-18,JDO2,Deepest Point,13:08,1.3,19.38,8.61,11.41,0.957,0.47,1690,60,24.2,<8.3
Rotation 1,433,2018,7-Jul-18,JDO2,Position 2,13:08,1.5,19.69,7.53,8.25,0.97,0.48,1690,60,24.2,<8.3
Rotation 1,433,2018,7-Jul-18,JDO2,Position 3,13:08,0.3,18.16,9.76,10.57,0.983,0.48,1690,60,24.2,<8.3
Rotation 1,434,2018,7-Jul-18,JZS,Deepest Point,13:00,2.5,18.12,6.73,5.05,0.131,0.06,1250,57,29.9,<8.3
Rotation 1,434,2018,7-Jul-18,JZS,Position 2,13:00,1.9,18.11,6.7,5.15,0.131,0.06,1250,57,29.9,<8.3
Rotation 1,434,2018,7-Jul-18,JZS,Position 3,13:00,1.7,18.15,6.76,5.46,0.131,0.06,1250,57,29.9,<8.3
Rotation 1,435,2018,7-Jul-18,KCA,Deepest Point,13:22,3,17.07,7.26,7.15,0.108,0.05,997,45,20.2,<8.3
Rotation 1,435,2018,7-Jul-18,KCA,Position 2,13:22,2.5,17.06,7.26,7.04,0.108,0.05,997,45,20.2,<8.3
Rotation 1,435,2018,7-Jul-18,KCA,Position 3,13:22,2.3,17.02,7.23,7.02,0.109,0.05,997,45,20.2,<8.3
Rotation 1,448,2018,8-Aug-18,KFR,Deepest Point,13:00,5.2,22.76,8.54,8.93,1.82,0.92,1960,59,36.6,<8.3
Rotation 1,448,2018,8-Aug-18,KFR,Position 2,13:00,4.9,22.69,8.55,8.73,1.82,0.92,1960,59,36.6,<8.3
Rotation 1,448,2018,8-Aug-18,KFR,Position 3,13:00,4.5,22.45,8.55,9.14,1.82,0.92,1960,59,36.6,<8.3
Rotation 2,449,2018,18-Jul-18,JZS,Deepest Point,12:50,1.7,21.1,8.16,9.2,0.203,0.1,1070,20,26.2,PNA
Rotation 2,449,2018,18-Jul-18,JZS,Position 2,12:50,1.2,21.06,8.14,9.31,0.203,0.1,1070,20,26.2,PNA
Rotation 2,449,2018,18-Jul-18,JZS,Position 3,12:50,1.2,21.03,8.19,9.91,0.203,0.1,1070,20,26.2,PNA
Rotation 2,450,2018,18-Jul-18,YDV,Deepest Point,12:00,1,17.93,6.57,2.35,0.04,0.02,992,37,32.1,PNA
Rotation 2,450,2018,18-Jul-18,YDV,Position 2,12:00,0.9,18.38,6.47,5.39,0.038,0.02,992,37,32.1,PNA
Rotation 2,450,2018,18-Jul-18,YDV,Position 3,12:00,1,18.02,6.17,2.95,0.039,0.02,992,37,32.1,PNA
Rotation 1,463,2018,8-Jul-18,JDO2,Deepest Point,13:36,1.2,19.15,8.98,11.36,0.594,0.29,1670,36,28.6,<8.3
Rotation 1,463,2018,8-Jul-18,JDO2,Position 2,13:36,0.6,19.42,9.06,14.91,0.61,0.29,1670,36,28.6,<8.3
Rotation 1,463,2018,8-Jul-18,JDO2,Position 3,13:36,0.5,20.17,9.07,17.31,0.641,0.31,1670,36,28.6,<8.3
Rotation 1,464,2018,8-Jul-18,JZS,Deepest Point,13:00,1.3,16.69,7.32,8.13,0.234,0.11,1310,30,37.4,<8.3
Rotation 1,464,2018,8-Jul-18,JZS,Position 2,13:00,0.7,17.33,7.44,9.5,0.23,0.11,1310,30,37.4,<8.3
Rotation 1,464,2018,8-Jul-18,JZS,Position 3,13:00,0.8,16.45,7.65,10.29,0.239,0.11,1310,30,37.4,<8.3
Rotation 1,465,2018,8-Jul-18,KCA,Deepest Point,13:46,3,16.53,7.39,8.97,0.101,0.05,1050,52,21,<8.3
Rotation 1,465,2018,8-Jul-18,KCA,Position 2,13:46,2.6,16.36,7.3,9.09,0.1,0.05,1050,52,21,<8.3
Rotation 1,465,2018,8-Jul-18,KCA,Position 3,13:46,2.7,16.45,7.32,9.04,0.101,0.05,1050,52,21,<8.3
Rotation 2,478,2018,22-Jul-18,JHO,Deepest Point,10:35,1.9,16.97,7.22,7.99,0.098,0.05,1160,33,25.6,PNA
Rotation 2,478,2018,22-Jul-18,JHO,Position 2,10:35,1.8,16.91,7.2,7.78,0.098,0.05,1160,33,25.6,PNA
Rotation 2,478,2018,22-Jul-18,JHO,Position 3,10:35,1.7,16.74,7.13,7.66,0.097,0.05,1160,33,25.6,PNA
Rotation 2,479,2018,18-Jul-18,JZS,Deepest Point,9:34,1.6,20.43,7.15,6.76,0.125,0.06,1410,82,33,PNA
Rotation 2,479,2018,18-Jul-18,JZS,Position 2,9:34,1.9,20.35,7.12,6.34,0.125,0.06,1410,82,33,PNA
Rotation 2,479,2018,18-Jul-18,JZS,Position 3,9:34,1.5,20.4,7.1,6.27,0.125,0.06,1410,82,33,PNA
Rotation 2,480,2018,18-Jul-18,YDV,Deepest Point,9:15,19.7,17.19,7.78,6.6,0.065,0.03,795,74,31.4,PNA
Rotation 2,480,2018,18-Jul-18,YDV,Position 2,9:15,18.9,17.77,6.87,6.83,0.062,0.03,795,74,31.4,PNA
Rotation 2,480,2018,18-Jul-18,YDV,Position 3,9:15,19.5,17.12,6.95,6.72,0.063,0.03,795,74,31.4,PNA
Rotation 1,503,2018,24-Jul-18,JHO,Deepest Point,13:14,1.8,18.22,8.72,4.17,0.168,0.08,1790,63,37.1,<8.3
Rotation 1,503,2018,24-Jul-18,JHO,Position 2,13:14,1.7,18.26,8.72,3.91,0.169,0.08,1790,63,37.1,<8.3
Rotation 1,503,2018,24-Jul-18,JHO,Position 3,13:14,1.6,18.11,8.78,3.79,0.165,0.08,1790,63,37.1,<8.3
Rotation 1,504,2018,24-Jul-18,JZS,Deepest Point,13:00,2,17.32,6.26,4.9,0.091,0.05,1600,171,66.1,16.3
Rotation 1,504,2018,24-Jul-18,JZS,Position 2,13:00,1.6,17.22,6.22,4.78,0.091,0.05,1600,171,66.1,16
Rotation 1,504,2018,24-Jul-18,JZS,Position 3,13:00,1.8,17.07,6.17,4.92,0.092,0.05,1600,171,66.1,16.3
Rotation 1,505,2018,25-Jul-18,JZS,Deepest Point,13:00,3.1,16.14,5.23,3.69,0.092,0.04,1100,64,62.4,15.7
Rotation 1,505,2018,25-Jul-18,JZS,Position 2,13:00,2.9,16.25,5.08,3.91,0.097,0.05,1100,64,62.4,14.3
Rotation 1,505,2018,25-Jul-18,JZS,Position 3,13:00,3,16.25,5.07,3.73,0.1,0.05,1100,64,62.4,17.3
Rotation 1,534,2018,23-Jul-18,JHO,Deepest Point,13:00,1.9,19.15,6.82,2.81,0.103,0.05,1320,142,17.6,<8.3
Rotation 1,534,2018,23-Jul-18,JHO,Position 2,13:00,1.7,18.95,6.78,3.39,0.103,0.05,1320,142,17.6,<8.3
Rotation 1,534,2018,23-Jul-18,JHO,Position 3,13:00,1.7,18.65,6.75,2.92,0.104,0.05,1320,142,17.6,<8.3
Rotation 1,535,2018,23-Jul-18,JZS,Deepest Point,13:00,1.4,18.17,6.84,6.79,0.064,0.03,1740,94,58.7,19.2
Rotation 1,535,2018,23-Jul-18,JZS,Position 2,13:00,1.1,18.54,6.85,7.26,0.064,0.03,1740,94,58.7,20.1
Rotation 1,535,2018,23-Jul-18,JZS,Position 3,13:00,1.3,18.87,6.89,7.21,0.065,0.03,1740,94,58.7,19.2
Rotation 1,536,2018,22-Jul-18,JZS,Deepest Point,13:00,2,17.98,7.1,6.28,0.081,0.04,1400,89,36.3,10.3
Rotation 1,536,2018,22-Jul-18,JZS,Position 2,13:00,1.9,18.06,7.06,6.37,0.082,0.04,1400,89,36.3,12.9
Rotation 1,536,2018,22-Jul-18,JZS,Position 3,13:00,1.8,18.17,7.08,6.4,0.083,0.04,1400,89,36.3,13.8
Rotation 1,565,2018,22-Jul-18,YDV,Deepest Point,13:00,1.5,18.95,8.25,7.95,0.098,0.05,2240,84,44.7,<8.3
Rotation 1,565,2018,22-Jul-18,YDV,Position 2,13:00,1.4,19.9,8.2,8.99,0.097,0.05,2240,84,44.7,<8.3
Rotation 1,565,2018,22-Jul-18,YDV,Position 3,13:00,1.3,18.85,7.96,8.7,DNC,0.05,2240,84,44.7,<8.3
Rotation 1,566,2018,21-Jul-18,YDV,Deepest Point,13:00,2.1,19.15,6.6,6.43,0.06,0.03,1280,51,56.3,<8.3
Rotation 1,566,2018,21-Jul-18,YDV,Position 2,13:00,2,19.7,6.59,7.4,0.06,0.03,1280,51,56.3,<8.3
Rotation 1,566,2018,21-Jul-18,YDV,Position 3,13:00,1.9,19.62,6.57,7.31,0.06,0.03,1280,51,56.3,<8.3
Rotation 1,567,2018,21-Jul-18,JZS,Deepest Point,13:00,1.7,19.32,7.25,5.48,0.172,0.08,1060,57,37.3,<8.3
Rotation 1,567,2018,21-Jul-18,JZS,Position 2,13:00,1.5,19.48,7.24,6.1,0.172,0.08,1060,57,37.3,<8.3
Rotation 1,567,2018,21-Jul-18,JZS,Position 3,13:00,1.5,19.23,7.26,6.11,0.172,0.08,1060,57,37.3,<8.3
Rotation 1,590,2018,25-Jul-18,KFR,Deepest Point,13:20,1.1,19.66,8.44,10.56,0.469,0.22,2390,35,50.6,<8.3
Rotation 1,590,2018,25-Jul-18,KFR,Position 2,13:20,1,19.28,8.53,11.35,0.469,0.23,2390,35,50.6,<8.3
Rotation 1,590,2018,25-Jul-18,KFR,Position 3,13:20,0.9,18.98,8.57,11.8,0.467,0.22,2390,35,50.6,<8.3
Rotation 1,592,2018,21-Jul-18,KFR,Deepest Point,13:00,4.8,21.17,8.13,8.05,0.279,0.13,1570,29,28.9,<8.3
Rotation 1,592,2018,21-Jul-18,KFR,Position 2,13:00,4.9,21.16,8.13,8.08,0.279,0.13,1570,29,28.9,<8.3
Rotation 1,592,2018,21-Jul-18,KFR,Position 3,13:00,4.1,21.13,8.13,8.04,0.279,0.13,1570,29,28.9,<8.3
Rotation 2,605,2018,21-Jul-18,JHO,Deepest Point,13:25,1.6,17.37,5.03,4.94,0.094,0.05,2010,177,52,PNA
Rotation 2,605,2018,21-Jul-18,JHO,Position 2,13:25,1.3,18.39,6.46,5.86,0.096,0.05,2010,177,52,PNA
Rotation 2,605,2018,21-Jul-18,JHO,Position 3,13:25,1.1,18.92,6.55,6.31,0.094,0.05,2010,177,52,PNA
Rotation 2,606,2018,19-Jul-18,JZS,Deepest Point,9:12,2.7,21.15,6.64,6.74,0.166,0.04,1780,112,49.3,PNA
Rotation 2,606,2018,19-Jul-18,JZS,Position 2,9:12,2.5,21.21,6.61,6.7,0.166,0.04,1780,112,49.3,PNA
Rotation 2,606,2018,19-Jul-18,JZS,Position 3,9:12,1.7,21.22,6.59,6.67,0.166,0.04,1780,112,49.3,PNA
Rotation 2,607,2018,19-Jul-18,JZS,Deepest Point,15:53,3.4,19.8,7.52,6.82,0.253,0.12,1210,39,41.7,PNA
Rotation 2,607,2018,19-Jul-18,JZS,Position 2,15:53,3.1,19.71,7.52,6.42,0.252,0.12,1210,39,41.7,PNA
Rotation 2,607,2018,19-Jul-18,JZS,Position 3,15:53,2.8,19.95,7.55,6.97,0.251,0.12,1210,39,41.7,PNA
Rotation 1,622,2018,24-Jul-18,KFR,Deepest Point,13:30,1.3,18.73,8.88,10.75,0.27,0.13,2770,93,42,<8.3
Rotation 1,622,2018,24-Jul-18,KFR,Position 2,13:30,1.2,18.74,8.87,10.82,0.271,0.13,2770,93,42,<8.3
Rotation 1,622,2018,24-Jul-18,KFR,Position 3,13:30,1.2,18.69,8.85,10.62,0.272,0.13,2770,93,42,<8.3
Rotation 1,623,2018,23-Jul-18,KFR,Deepest Point,13:15,2,19.65,9,9.91,0.266,0.13,1820,46,30.6,<8.3
Rotation 1,623,2018,23-Jul-18,KFR,Position 2,13:15,1.9,19.72,8.99,9.85,0.266,0.13,1820,46,30.6,<8.3
Rotation 1,623,2018,23-Jul-18,KFR,Position 3,13:15,1.8,19.64,9.11,11.02,0.263,0.13,1820,46,30.6,<8.3
Rotation 1,624,2018,22-Jul-18,KFR,Deepest Point,13:20,1.7,18.7,7.79,7.57,0.124,0.06,1840,81,35.9,<8.3
Rotation 1,624,2018,22-Jul-18,KFR,Position 2,13:20,1.4,18.43,7.66,6.44,0.126,0.06,1840,81,35.9,<8.3
Rotation 1,624,2018,22-Jul-18,KFR,Position 3,13:20,1.5,18.41,7.44,5.57,0.126,0.06,1840,81,35.9,<8.3
Rotation 2,637,2018,19-Jul-18,YDV,Deepest Point,15:04,1.4,23.86,7.53,7.87,0.077,0.04,1690,91,35.6,PNA
Rotation 2,637,2018,19-Jul-18,YDV,Position 2,15:04,1.4,23.87,7.37,8.07,0.077,0.04,1690,91,35.6,PNA
Rotation 2,637,2018,19-Jul-18,YDV,Position 3,15:04,1.2,23.87,7.2,7.78,0.076,0.04,1690,91,35.6,PNA
Rotation 2,638,2018,23-Jul-18,KTO,Deepest Point,13:15,1.7,17.76,7.17,7.27,0.11,0.05,1140,30,20.4,PNA
Rotation 2,638,2018,23-Jul-18,KTO,Position 2,13:15,1.7,17.81,7.16,7.09,0.111,0.05,1140,30,20.4,PNA
Rotation 2,638,2018,23-Jul-18,KTO,Position 3,13:15,1.7,17.8,7.16,6.96,0.111,0.05,1140,30,20.4,PNA
Rotation 2,639,2018,20-Jul-18,JZS,Deepest Point,9:22,1.8,21.25,7.71,6.66,DNC,0.12,1110,40,23.6,PNA
Rotation 2,639,2018,20-Jul-18,JZS,Position 2,9:22,1.6,21.25,7.82,7.05,DNC,0.12,1110,40,23.6,PNA
Rotation 2,639,2018,20-Jul-18,JZS,Position 3,9:22,1.9,21.23,7.75,6.81,DNC,0.12,1110,40,23.6,PNA
Rotation 2,669,2018,19-Jul-18,YDV,Deepest Point,17:15,1.3,19.05,6.54,8.2,0.022,0.02,788,64,25.7,PNA
Rotation 2,669,2018,19-Jul-18,YDV,Position 2,17:15,1.2,20.89,6.11,8.65,0.021,0.02,788,64,25.7,PNA
Rotation 2,669,2018,19-Jul-18,YDV,Position 3,17:15,1,20.9,6.01,8.93,0.021,0.02,788,64,25.7,PNA
Rotation 2,670,2018,20-Jul-18,YDV,Deepest Point,11:35,5.8,20.22,7.4,7.84,0.086,0.04,481,20,16.5,PNA
Rotation 2,670,2018,20-Jul-18,YDV,Position 2,11:35,5.3,20.17,7.36,7.88,0.085,0.04,481,20,16.5,PNA
Rotation 2,670,2018,20-Jul-18,YDV,Position 3,11:35,4.4,20.18,7.33,7.72,0.086,0.04,481,20,16.5,PNA
Rotation 2,671,2018,20-Jul-18,JZS,Deepest Point,13:18,1.8,19.94,6.63,6.2,DNC,0.03,744,43,24.9,PNA
Rotation 2,671,2018,20-Jul-18,JZS,Position 2,13:18,2.1,19.63,6.62,6.18,DNC,0.03,744,43,24.9,PNA
Rotation 2,671,2018,20-Jul-18,JZS,Position 3,13:18,2,19.65,6.65,6.14,DNC,0.03,744,43,24.9,PNA
Rotation 2,679,2018,4-Jul-18,YDV,Deepest Point,9:45,7.8,14.91,7.56,7.85,0.193,0.09,1990,231,13.6,PNA
Rotation 2,679,2018,4-Jul-18,YDV,Position 2,9:45,7.4,14.91,7.55,8.1,0.191,0.09,1990,231,13.6,PNA
Rotation 2,679,2018,4-Jul-18,YDV,Position 3,9:45,7.2,14.67,7.55,7.79,0.193,0.09,1990,231,13.6,PNA
Rotation 2,680,2018,3-Jul-18,YDV,Deepest Point,10:06,3.9,17.09,8.06,3.66,2.04,1.03,2610,280,22.7,PNA
Rotation 2,680,2018,3-Jul-18,YDV,Position 2,10:06,3.3,17.07,8.08,4.14,2.04,1.03,2610,280,22.7,PNA
Rotation 2,680,2018,3-Jul-18,YDV,Position 3,10:06,2.7,17.04,8.08,4.27,2.03,1.03,2610,280,22.7,PNA
Rotation 2,681,2018,3-Jul-18,YDV,Deepest Point,15:04,1.2,16.42,8.5,10.54,0.408,0.2,2610,431,27.5,PNA
Rotation 2,681,2018,3-Jul-18,YDV,Position 2,15:04,1.1,16.5,8.82,11.02,0.4,0.19,2610,431,27.5,PNA
Rotation 2,681,2018,3-Jul-18,YDV,Position 3,15:04,1.1,16.3,8.02,10.41,0.399,0.19,2610,431,27.5,PNA
Rotation 2,694,2018,4-Aug-18,KFR,Deepest Point,11:40,1.6,19,7.11,6,0.198,0.1,1690,119,48.6,PNA
Rotation 2,694,2018,4-Aug-18,KFR,Position 2,11:40,1.7,19.34,7.11,6.25,0.2,0.1,1690,119,48.6,PNA
Rotation 2,694,2018,4-Aug-18,KFR,Position 3,11:40,1.7,19.54,7.08,5.85,0.2,0.1,1690,119,48.6,PNA
Rotation 2,695,2018,4-Aug-18,KFR,Deepest Point,14:30,1.2,21.51,6,3.68,0.075,0.04,2360,102,68.1,PNA
Rotation 2,695,2018,4-Aug-18,KFR,Position 2,14:30,1.2,21.34,5.99,3.81,0.074,0.04,2360,102,68.1,PNA
Rotation 2,695,2018,4-Aug-18,KFR,Position 3,14:30,1.2,21.27,5.97,3.51,0.075,0.04,2360,102,68.1,PNA
Rotation 2,696,2018,26-Jul-18,JHO,Deepest Point,12:31,2.2,17.24,6.4,1.99,0.206,0.1,917,50,27.2,PNA
Rotation 2,696,2018,26-Jul-18,JHO,Position 2,12:31,2,17.17,6.37,4.01,0.207,0.1,917,50,27.2,PNA
Rotation 2,696,2018,26-Jul-18,JHO,Position 3,12:31,2,16.54,6.21,1.12,0.205,0.1,917,50,27.2,PNA
Rotation 2,710,2018,4-Jul-18,YDV,Deepest Point,15:06,0.8,20.26,7.08,2.77,0.563,0.27,2490,240,38.4,PNA
Rotation 2,710,2018,4-Jul-18,YDV,Position 2,15:06,0.7,19.91,7.07,2.62,0.56,0.27,2490,240,38.4,PNA
Rotation 2,710,2018,4-Jul-18,YDV,Position 3,15:06,0.7,19.63,7.07,2.73,0.56,0.27,2490,240,38.4,PNA
Rotation 2,711,2018,6-Jul-18,YDV,Deepest Point,8:11,5.1,18.75,8.31,9.05,0.23,0.11,639,30,7.9,PNA
Rotation 2,711,2018,6-Jul-18,YDV,Position 2,8:11,4.2,18.74,8.32,8.81,0.231,0.11,639,30,7.9,PNA
Rotation 2,711,2018,6-Jul-18,YDV,Position 3,8:11,4.3,18.74,8.34,8.97,0.231,0.11,639,30,7.9,PNA
Rotation 2,712,2018,6-Jul-18,YDV,Deepest Point,12:18,0.8,21.66,7.94,2.52,0.918,0.45,4840,2845,49.9,PNA
Rotation 2,712,2018,6-Jul-18,YDV,Position 2,12:18,0.8,21.74,7.97,2.9,0.926,0.45,4840,2845,49.9,PNA
Rotation 2,712,2018,6-Jul-18,YDV,Position 3,12:18,0.8,21.73,7.95,2.71,0.921,0.45,4840,2845,49.9,PNA
Rotation 2,725,2018,6-Aug-18,RHU,Deepest Point,12:16,1.2,19.33,6.6,5.08,0.128,0.06,1770,382,38.2,PNA
Rotation 2,725,2018,6-Aug-18,RHU,Position 2,12:16,1.2,19.04,6.46,4.94,0.132,0.06,1770,382,38.2,PNA
Rotation 2,725,2018,6-Aug-18,RHU,Position 3,12:16,1.3,18.63,6.37,3.98,0.139,0.07,1770,382,38.2,PNA
Rotation 2,726,2018,5-Aug-18,KFR,Deepest Point,10:30,2.3,19.36,4.58,5.67,0.025,0.02,905,107,33.8,PNA
Rotation 2,726,2018,5-Aug-18,KFR,Position 2,10:30,1.9,19.36,4.59,5.46,0.025,0.02,905,107,33.8,PNA
Rotation 2,726,2018,5-Aug-18,KFR,Position 3,10:30,1.7,19.43,4.62,5.64,0.025,0.02,905,107,33.8,PNA
Rotation 2,727,2018,19-Jul-18,JHO,Deepest Point,13:01,4.7,20.92,7.61,8.42,1.29,0.64,991,82,22.9,PNA
Rotation 2,727,2018,19-Jul-18,JHO,Position 2,13:01,4.2,20.62,7.58,8.28,1.289,0.64,991,82,22.9,PNA
Rotation 2,727,2018,19-Jul-18,JHO,Position 3,13:01,3.6,20.85,7.61,7.92,1.289,0.64,991,82,22.9,PNA
Rotation 2,742,2018,5-Jul-18,YDV,Deepest Point,10:30,2.4,15.85,7.12,0.29,0.644,0.31,2210,218,20.4,PNA
Rotation 2,742,2018,5-Jul-18,YDV,Position 2,10:30,2.1,15.76,7.09,0.22,0.647,0.31,2210,218,20.4,PNA
Rotation 2,742,2018,5-Jul-18,YDV,Position 3,10:30,1.7,15.64,7.06,0.23,0.647,0.31,2210,218,20.4,PNA
Rotation 2,743,2018,5-Jul-18,YDV,Deepest Point,15:06,1.5,19.67,9.27,13.35,0.774,0.38,1240,48,16.4,PNA
Rotation 2,743,2018,5-Jul-18,YDV,Position 2,15:06,1.3,20.64,9.22,13.48,0.784,0.38,1240,48,16.4,PNA
Rotation 2,743,2018,5-Jul-18,YDV,Position 3,15:06,1.4,20.56,9.22,13.37,0.779,0.38,1240,48,16.4,PNA
Rotation 2,756,2018,5-Aug-18,KFR,Deepest Point,13:20,1.3,19.72,6.21,4.81,0.061,0.03,1170,29,33.5,PNA
Rotation 2,756,2018,5-Aug-18,KFR,Position 2,13:20,1.2,19.97,6.31,4.93,0.061,0.03,1170,29,33.5,PNA
